ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12248179,JD462093,12/17/20 21:18,026XX N EMMETT ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1412,014,35,22,04B,1154367,1917959,2020,12/24/20 15:40,41.93070507,-87.70815149,POINT (-87.708151494 41.930705068)
12247576,JD462077,12/17/20 21:15,080XX S CARPENTER ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,STREET,TRUE,FALSE,0612,006,21,71,18,1170709,1851602,2020,12/24/20 15:40,41.74827285,-87.65003831,POINT (-87.650038305 41.748272846)
12247673,JD462110,12/17/20 21:10,048XX S CALUMET AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,0224,002,3,38,15,1179248,1873076,2020,12/24/20 15:40,41.80700933,-87.61809424,POINT (-87.618094235 41.807009329)
12248079,JD462078,12/17/20 21:04,0000X E OHIO ST,0820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1834,018,42,8,06,1176529,1904203,2020,12/24/20 15:40,41.89248571,-87.62712775,POINT (-87.627127745 41.892485711)
12247608,JD462076,12/17/20 21:03,002XX N FRANCISCO AVE,2023,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1222,012,27,27,18,1157025,1901147,2020,12/24/20 15:40,41.88451793,-87.69884088,POINT (-87.698840878 41.88451793)
12247588,JD462089,12/17/20 21:01,078XX S EVANS AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,TRUE,0624,006,6,69,04A,1182582,1853281,2020,9/7/21 15:41,41.75261323,-87.60647997,POINT (-87.606479974 41.752613231)
12271229,JE114746,12/17/20 21:00,054XX N OLCOTT AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,PARK PROPERTY,FALSE,FALSE,1613,016,41,10,02,1125348,1935187,2020,1/20/21 15:39,41.97851184,-87.81440863,POINT (-87.814408627 41.978511843)
12253184,JD462070,12/17/20 21:00,033XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1733,017,35,21,06,1153732,1921087,2020,12/27/20 15:39,41.93930122,-87.71040147,POINT (-87.710401471 41.939301223)
12305010,JE156650,12/17/20 21:00,036XX W FILLMORE ST,0460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,1133,011,24,29,08B,,,2020,4/14/21 15:41,,,
12247857,JD462379,12/17/20 21:00,022XX N LINCOLN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1812,018,43,7,03,1171736,1915041,2020,12/24/20 15:40,41.92233267,-87.64441063,POINT (-87.644410632 41.922332671)
12247889,JD462329,12/17/20 21:00,061XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0313,003,20,42,07,1182622,1864411,2020,12/24/20 15:40,41.78315412,-87.60598848,POINT (-87.605988483 41.783154116)
12247807,JD462256,12/17/20 21:00,045XX N WOLCOTT AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,1912,019,47,4,06,1163003,1930162,2020,12/24/20 15:40,41.96401356,-87.67607219,POINT (-87.676072192 41.964013562)
12249804,JD462067,12/17/20 21:00,023XX E 70TH PL,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,0331,003,5,43,08A,1192678,1858660,2020,12/24/20 15:40,41.76713362,-87.56930786,POINT (-87.569307859 41.767133622)
12247641,JD462113,12/17/20 21:00,009XX N WALLER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1511,015,29,25,08A,1138186,1905694,2020,12/24/20 15:40,41.89735686,-87.76791104,POINT (-87.767911039 41.897356861)
12250094,JD462121,12/17/20 21:00,015XX E 74TH PL,0650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,TRUE,0324,003,8,43,05,1187742,1855895,2020,12/24/20 15:40,41.75966511,-87.58748792,POINT (-87.587487921 41.759665109)
12247612,JD462137,12/17/20 20:53,005XX W 122ND ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,0523,005,34,53,26,1174759,1823992,2020,12/26/20 15:39,41.67241783,-87.63601709,POINT (-87.636017092 41.672417834)
12247583,JD462072,12/17/20 20:51,042XX W 14TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,TRUE,TRUE,1011,010,24,29,04A,1148146,1893033,2020,12/24/20 15:40,41.86242768,-87.73165487,POINT (-87.731654865 41.862427679)
12247677,JD462138,12/17/20 20:50,001XX S LOTUS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,1522,015,29,25,04A,1139899,1899036,2020,12/24/20 15:40,41.87905532,-87.7617822,POINT (-87.7617822 41.879055324)
12247543,JD462061,12/17/20 20:50,115XX S WESTERN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,2212,022,19,75,08A,1162461,1828138,2020,12/24/20 15:40,41.6840595,-87.68091341,POINT (-87.680913405 41.684059502)
12250091,JD462062,12/17/20 20:49,004XX E 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,0624,006,6,44,14,1180743,1852065,2020,12/24/20 15:40,41.74931883,-87.61325638,POINT (-87.613256378 41.749318829)
12247598,JD462065,12/17/20 20:45,024XX N MEADE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,,FALSE,FALSE,2512,025,30,19,07,,,2020,12/24/20 15:40,,,
12247563,JD462074,12/17/20 20:45,001XX S STATE ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,0112,001,42,32,08A,1176400,1899863,2020,12/24/20 15:40,41.88057943,-87.62773256,POINT (-87.627732563 41.880579428)
12247926,JD462079,12/17/20 20:40,024XX W DAKIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1921,019,47,5,08B,1159375,1926150,2020,12/24/20 15:40,41.95308001,-87.68952207,POINT (-87.689522074 41.953080006)
12249074,JD463680,12/17/20 20:30,017XX W Estes ave,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2423,024,49,1,14,1163561,1947446,2020,12/24/20 15:40,42.01142965,-87.67353103,POINT (-87.673531025 42.011429647)
12247919,JD462326,12/17/20 20:30,027XX S AVERS AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1031,010,22,30,06,1151150,1885522,2020,12/24/20 15:40,41.84175828,-87.72082416,POINT (-87.720824156 41.841758277)
12247770,JD462235,12/17/20 20:30,048XX W FOSTER AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,FALSE,FALSE,1621,016,39,12,05,,,2020,1/31/21 15:39,,,
12247524,JD462048,12/17/20 20:29,029XX W MONROE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,1124,011,27,27,15,1156925,1899549,2020,12/24/20 15:40,41.88013489,-87.69925145,POINT (-87.699251449 41.880134892)
12247595,JD462041,12/17/20 20:25,0000X N WELLS ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,0122,001,42,32,06,1174726,1900671,2020,12/24/20 15:40,41.88283423,-87.63385509,POINT (-87.633855092 41.882834231)
12247450,JD462040,12/17/20 20:25,017XX W ESTES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2423,024,49,1,14,1163561,1947446,2020,12/24/20 15:40,42.01142965,-87.67353103,POINT (-87.673531025 42.011429647)
12247593,JD462096,12/17/20 20:21,013XX S CLINTON ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,0124,001,11,28,06,1172924,1894302,2020,12/24/20 15:40,41.86539738,-87.64066078,POINT (-87.640660777 41.865397377)
12252517,JD467995,12/17/20 20:20,042XX W WASHINGTON BLVD,1720,OFFENSE INVOLVING CHILDREN,CONTRIBUTE TO THE DELINQUENCY OF CHILD,RESIDENCE,FALSE,TRUE,1114,011,28,26,20,1148212,1900158,2020,1/2/21 15:39,41.88197825,-87.73122912,POINT (-87.731229119 41.881978249)
12247589,JD462036,12/17/20 20:09,057XX S MOZART ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,0824,008,16,63,03,1158356,1866476,2020,12/24/20 15:40,41.78934959,-87.69489956,POINT (-87.694899561 41.789349591)
12247547,JD462033,12/17/20 20:08,0000X S CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1513,015,29,25,08B,1139059,1899347,2020,12/24/20 15:40,41.87992406,-87.76485901,POINT (-87.764859013 41.879924058)
12247639,JD462058,12/17/20 20:07,023XX W LOGAN BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,1432,014,32,22,11,1160418,1917765,2020,12/24/20 15:40,41.93004949,-87.68592073,POINT (-87.685920733 41.930049492)
12247584,JD462082,12/17/20 20:06,029XX N HALSTED ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,1933,019,44,6,24,1170423,1919718,2020,12/24/20 15:40,41.93519542,-87.64909782,POINT (-87.649097818 41.93519542)
12247642,JD462130,12/17/20 20:00,002XX N CENTRAL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1512,015,29,25,08A,1139004,1901080,2020,12/24/20 15:40,41.88468063,-87.76501883,POINT (-87.765018829 41.884680634)
12247447,JD462027,12/17/20 20:00,027XX S WESTERN AVE,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,STREET,FALSE,FALSE,1034,010,25,31,26,1160824,1885833,2020,12/24/20 15:40,41.84241689,-87.6853149,POINT (-87.685314897 41.842416891)
12247995,JD462299,12/17/20 20:00,081XX S PAULINA ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,0614,006,21,71,04B,1166424,1850823,2020,12/24/20 15:40,41.74622746,-87.66576216,POINT (-87.665762163 41.746227464)
12247602,JD462073,12/17/20 20:00,081XX S WOODLAWN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,FALSE,FALSE,0411,004,8,45,03,1185631,1851112,2020,12/24/20 15:40,41.74659005,-87.59537496,POINT (-87.595374962 41.74659005)
12248215,JD462813,12/17/20 20:00,049XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1533,015,28,25,08B,1143688,1898552,2020,12/24/20 15:40,41.87765708,-87.74788161,POINT (-87.747881613 41.877657084)
12247618,JD462049,12/17/20 20:00,117XX S PERRY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,0522,005,34,53,08A,1177685,1827175,2020,12/24/20 15:40,41.681087,-87.62521215,POINT (-87.625212153 41.681086999)
12257535,JD473682,12/17/20 20:00,024XX N LAKEVIEW AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,1935,019,43,7,06,1173155,1916582,2020,1/2/21 15:39,41.92652984,-87.63915101,POINT (-87.639151006 41.92652984)
12247633,JD462090,12/17/20 19:57,019XX W THOMAS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1212,012,2,24,07,1163067,1907339,2020,12/24/20 15:40,41.90138454,-87.67647978,POINT (-87.676479777 41.901384539)
12247614,JD462050,12/17/20 19:56,002XX W CERMAK RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,0914,009,25,34,26,1175080,1889743,2020,12/24/20 15:40,41.85283915,-87.63288263,POINT (-87.632882632 41.852839152)
12247512,JD462030,12/17/20 19:50,028XX S HOMAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,1032,010,22,30,15,1154158,1885027,2020,12/24/20 15:40,41.84034054,-87.70979886,POINT (-87.709798858 41.840340541)
12247578,JD462017,12/17/20 19:47,065XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,0312,003,20,69,08A,1180046,1861715,2020,12/24/20 15:40,41.77581543,-87.61551536,POINT (-87.615515359 41.775815434)
12247497,JD462023,12/17/20 19:43,006XX E 47TH ST,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,ALLEY,FALSE,FALSE,0223,002,4,38,15,1181503,1873998,2020,12/24/20 15:40,41.80948758,-87.60979522,POINT (-87.609795215 41.809487578)
12247604,JD462029,12/17/20 19:41,027XX N NARRAGANSETT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,2512,025,36,19,15,1133272,1917619,2020,12/24/20 15:40,41.93016799,-87.78568017,POINT (-87.785680168 41.930167991)
12247572,JD462016,12/17/20 19:40,039XX N OCONTO AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,1631,016,38,17,26,1127036,1925247,2020,12/24/20 15:40,41.95120716,-87.80842476,POINT (-87.808424762 41.951207164)
12247541,JD462026,12/17/20 19:37,095XX S JEFFERY AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,0431,004,7,51,05,1191179,1842095,2020,12/24/20 15:40,41.72171418,-87.57533706,POINT (-87.575337056 41.721714178)
12247700,JD462007,12/17/20 19:36,017XX W 19TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1234,012,25,31,14,1165050,1890786,2020,12/24/20 15:40,41.85591986,-87.66966619,POINT (-87.669666193 41.855919856)
12247613,JD462002,12/17/20 19:30,036XX W DOUGLAS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1011,010,24,29,14,1152170,1893209,2020,12/24/20 15:40,41.86283231,-87.71687854,POINT (-87.716878538 41.862832306)
12248209,JD462929,12/17/20 19:30,050XX N MAJOR AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1622,016,45,11,11,1137176,1933293,2020,12/24/20 15:40,41.97310968,-87.77095575,POINT (-87.770955745 41.973109678)
12247434,JD462004,12/17/20 19:29,056XX W GRACE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,1633,016,38,15,26,1137992,1924700,2020,12/24/20 15:40,41.94951495,-87.7681635,POINT (-87.768163501 41.949514948)
12247619,JD461992,12/17/20 19:16,102XX S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,0511,005,9,49,14,1177075,1837108,2020,12/24/20 15:40,41.70835834,-87.62714696,POINT (-87.627146956 41.708358337)
12247538,JD461996,12/17/20 19:15,026XX N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,1935,019,43,7,14,1171920,1917940,2020,12/24/20 15:40,41.9302836,-87.64364889,POINT (-87.64364889 41.930283598)
12247502,JD462018,12/17/20 19:15,104XX S ALBANY AVE,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2211,022,19,74,08A,1157497,1835176,2020,12/24/20 15:40,41.70347481,-87.69889546,POINT (-87.69889546 41.703474809)
12247516,JD461994,12/17/20 19:13,003XX W NORTH AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,1821,018,27,8,08B,1173532,1910971,2020,12/24/20 15:40,41.91112462,-87.6379329,POINT (-87.637932903 41.911124622)
12247555,JD461988,12/17/20 19:10,082XX W BELMONT AVE,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1631,016,38,17,08A,1120553,1920261,2020,12/24/20 15:40,41.93763142,-87.83236373,POINT (-87.832363727 41.937631416)
12247535,JD461997,12/17/20 19:07,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1833,018,2,8,06,1177338,1906181,2020,12/24/20 15:40,41.89789513,-87.62409661,POINT (-87.624096605 41.897895128)
12247531,JD461981,12/17/20 19:06,002XX W 119TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,0522,005,34,53,15,1176505,1826022,2020,12/24/20 15:40,41.67794952,-87.62956602,POINT (-87.629566022 41.677949522)
12248521,JD463150,12/17/20 19:00,015XX S KEDVALE AVE,0810,THEFT,OVER $500,VACANT LOT / LAND,FALSE,FALSE,1012,010,24,29,06,1148971,1892087,2020,12/24/20 15:40,41.85981583,-87.72865083,POINT (-87.728650828 41.859815834)
12257918,JD471457,12/17/20 19:00,012XX W NORTH SHORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2432,024,49,1,08B,1166737,1944591,2020,1/2/21 15:39,42.00352772,-87.6619276,POINT (-87.661927599 42.003527716)
12248459,JD462224,12/17/20 19:00,113XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,0531,005,9,49,08B,1180933,1829813,2020,12/24/20 15:40,41.68825218,-87.61324215,POINT (-87.613242154 41.688252176)
12247406,JD461972,12/17/20 19:00,133XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,0533,005,9,54,08B,1183338,1817084,2020,12/24/20 15:40,41.65326647,-87.60483165,POINT (-87.604831651 41.653266466)
12247442,JD461991,12/17/20 18:58,066XX S WESTERN AVE,0460,BATTERY,SIMPLE,GAS STATION,TRUE,FALSE,0832,008,16,66,08B,1161519,1860468,2020,12/24/20 15:40,41.77279778,-87.68346828,POINT (-87.683468276 41.77279778)
12252490,JD467211,12/17/20 18:55,051XX S HYDE PARK BLVD,0810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,0234,002,5,41,06,1188373,1871076,2020,12/26/20 15:39,41.80130794,-87.58469096,POINT (-87.584690956 41.801307936)
12247568,JD461965,12/17/20 18:54,020XX N MOZART ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,1414,014,1,22,03,1156985,1913714,2020,12/24/20 15:40,41.91900368,-87.69864634,POINT (-87.698646344 41.91900368)
12247536,JD462006,12/17/20 18:51,075XX S MORGAN ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,0612,006,17,71,26,1170952,1854744,2020,9/7/21 15:41,41.75688961,-87.6490563,POINT (-87.649056302 41.756889607)
12252486,JD467151,12/17/20 18:40,010XX W CORNELIA AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1924,019,44,6,06,1168594,1923416,2020,12/26/20 15:39,41.94538276,-87.655712,POINT (-87.655711997 41.945382757)
12247623,JD462001,12/17/20 18:36,086XX S HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,0614,006,21,71,14,1165522,1847359,2020,2/7/21 15:39,41.73674089,-87.66916526,POINT (-87.669165263 41.736740893)
12248788,JD463596,12/17/20 18:30,0000X E HURON ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,1834,018,42,8,26,1176505,1905079,2020,12/24/20 15:40,41.89489004,-87.62718941,POINT (-87.627189408 41.894890041)
12247566,JD461962,12/17/20 18:30,020XX W ARTHUR AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2412,024,50,2,08A,1161344,1943147,2020,12/24/20 15:40,41.99967967,-87.68180868,POINT (-87.681808677 41.999679671)
12247421,JD461939,12/17/20 18:25,067XX S RACINE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,0724,007,17,67,06,1169480,1860134,2020,12/24/20 15:40,41.77171246,-87.65429499,POINT (-87.654294989 41.77171246)
12247529,JD461951,12/17/20 18:25,043XX W CERMAK RD,0860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1013,010,22,29,06,1147580,1889013,2020,12/24/20 15:40,41.85140716,-87.73383563,POINT (-87.733835632 41.851407157)
12249685,JD461948,12/17/20 18:20,017XX E 67TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0332,003,5,43,08B,1189157,1860906,2020,12/24/20 15:40,41.77338193,-87.58214166,POINT (-87.582141655 41.773381931)
12247388,JD461934,12/17/20 18:13,011XX N KILDARE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1111,011,37,23,08A,1147504,1907187,2020,12/24/20 15:40,41.9012802,-87.73364852,POINT (-87.733648522 41.901280197)
12247520,JD461933,12/17/20 18:11,076XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,ALLEY,FALSE,TRUE,0414,004,8,43,08A,1190864,1854672,2020,12/24/20 15:40,41.75623425,-87.57608548,POINT (-87.576085477 41.756234246)
12247392,JD461931,12/17/20 18:10,032XX N HARLEM AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1631,016,29,17,14,1127513,1920709,2020,12/24/20 15:40,41.93874632,-87.80677377,POINT (-87.806773768 41.938746324)
12251998,JD467288,12/17/20 18:10,075XX N RIDGE BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2411,024,49,2,11,1160549,1950044,2020,12/26/20 15:39,42.01862179,-87.684541,POINT (-87.684540995 42.018621792)
12247585,JD461927,12/17/20 18:07,021XX E 71ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,0333,003,5,43,06,1191527,1858274,2020,12/24/20 15:40,41.76610239,-87.57353917,POINT (-87.573539169 41.766102387)
12247438,JD462014,12/17/20 18:00,030XX S HALSTED ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,0913,009,11,60,11,1171462,1884766,2020,12/24/20 15:40,41.83926206,-87.64630788,POINT (-87.646307879 41.839262062)
12247808,JD462254,12/17/20 18:00,011XX N MONITOR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1511,015,29,25,07,1137150,1907003,2020,12/24/20 15:40,41.90096759,-87.77168472,POINT (-87.771684718 41.900967592)
12247570,JD462107,12/17/20 18:00,037XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1014,010,24,29,06,1151570,1889668,2020,12/24/20 15:40,41.85312718,-87.71917407,POINT (-87.719174068 41.853127184)
12273167,JE116937,12/17/20 18:00,085XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,0632,006,6,44,06,1183055,1848441,2020,1/21/21 15:39,41.73932077,-87.60489679,POINT (-87.604896792 41.739320771)
12247409,JD461971,12/17/20 18:00,015XX N CENTRAL AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,2532,025,37,25,06,1138711,1909781,2020,12/24/20 15:40,41.90856257,-87.76588346,POINT (-87.765883457 41.908562568)
12256527,JD472550,12/17/20 18:00,063XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,0823,008,17,66,06,1156149,1862206,2020,1/1/21 15:39,41.77767678,-87.70310675,POINT (-87.703106747 41.777676776)
12251702,JD466866,12/17/20 18:00,005XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0722,007,20,68,08B,1173942,1862474,2020,12/25/20 15:39,41.77803585,-87.63786944,POINT (-87.637869436 41.778035849)
12248047,JD462554,12/17/20 18:00,017XX N LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2532,025,37,25,08B,1139797,1911030,2020,12/24/20 15:40,41.91197018,-87.7618634,POINT (-87.761863395 41.911970183)
12248417,JD463015,12/17/20 17:55,067XX S WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,0832,008,17,66,03,1161533,1860003,2020,12/24/20 15:40,41.77152146,-87.68342984,POINT (-87.683429837 41.771521464)
12248243,JD462572,12/17/20 17:45,017XX N MEADE AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2513,025,29,25,08A,1135477,1910928,2020,12/24/20 15:40,41.91176817,-87.7777365,POINT (-87.777736501 41.911768171)
12247839,JD462332,12/17/20 17:38,044XX N SEELEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1911,019,47,4,07,1161766,1929709,2020,12/24/20 15:40,41.96279646,-87.68063295,POINT (-87.680632948 41.962796456)
12247420,JD461952,12/17/20 17:34,031XX W HARRISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,TRUE,1134,011,24,27,26,1155457,1897193,2020,12/24/20 15:40,41.87369942,-87.70470516,POINT (-87.704705156 41.873699424)
12252009,JD467240,12/17/20 17:30,068XX S PAXTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,0331,003,5,43,08A,1192055,1860111,2020,12/26/20 15:39,41.77113044,-87.57154426,POINT (-87.571544262 41.77113044)
12247375,JD461900,12/17/20 17:30,029XX W 59TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,0824,008,16,66,06,1157959,1865384,2020,12/24/20 15:40,41.78636107,-87.69638491,POINT (-87.696384906 41.78636107)
12247644,JD462083,12/17/20 17:30,012XX W LAKE ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,1224,012,27,28,06,1168233,1901587,2020,12/24/20 15:40,41.88549055,-87.65767099,POINT (-87.657670994 41.88549055)
12247616,JD461888,12/17/20 17:27,113XX S FRONT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,0531,005,9,49,08A,1181306,1829789,2020,12/24/20 15:40,41.68817775,-87.61187738,POINT (-87.611877375 41.688177753)
12250639,JD465255,12/17/20 17:27,019XX W 33RD ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,0912,009,25,59,06,1163830,1882804,2020,12/24/20 15:40,41.83404223,-87.67436899,POINT (-87.674368991 41.834042232)
12247504,JD461936,12/17/20 17:27,013XX W 82ND ST,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,0613,006,21,71,08A,1168980,1850394,2020,12/24/20 15:40,41.74499543,-87.65640877,POINT (-87.656408769 41.744995431)
12247580,JD461929,12/17/20 17:18,006XX E 60TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,0313,003,20,42,14,1181386,1865363,2020,12/24/20 15:40,41.78579509,-87.61049067,POINT (-87.610490672 41.785795094)
12247422,JD461877,12/17/20 17:09,050XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1533,015,28,25,08B,1142913,1898534,2020,12/24/20 15:40,41.87762216,-87.7507277,POINT (-87.750727697 41.877622161)
